"sum","Name","Date","Jahr"
3153,"West-VBZ",2020-03-25,2020
3088,"West-VBZ",2020-03-26,2020
3183,"West-VBZ",2020-03-27,2020
1801,"West-VBZ",2020-03-28,2020
1067,"West-VBZ",2020-03-29,2020
2977,"West-VBZ",2020-03-30,2020
3079,"West-VBZ",2020-03-31,2020
3275,"West-VBZ",2020-04-01,2020
3104,"West-VBZ",2020-04-02,2020
3015,"West-VBZ",2020-04-03,2020
1718,"West-VBZ",2020-04-04,2020
1272,"West-VBZ",2020-04-05,2020
3082,"West-VBZ",2020-04-06,2020
3194,"West-VBZ",2020-04-07,2020
3188,"West-VBZ",2020-04-08,2020
3266,"West-VBZ",2020-04-09,2020
1548,"West-VBZ",2020-04-10,2020
1788,"West-VBZ",2020-04-11,2020
1403,"West-VBZ",2020-04-12,2020
1459,"West-VBZ",2020-04-13,2020
3229,"West-VBZ",2020-04-14,2020
3323,"West-VBZ",2020-04-15,2020
3386,"West-VBZ",2020-04-16,2020
3491,"West-VBZ",2020-04-17,2020
1982,"West-VBZ",2020-04-18,2020
1606,"West-VBZ",2020-04-19,2020
3198,"West-VBZ",2020-04-20,2020
3445,"West-VBZ",2020-04-21,2020
3692,"West-VBZ",2020-04-22,2020
3717,"West-VBZ",2020-04-23,2020
3835,"West-VBZ",2020-04-24,2020
2327,"West-VBZ",2020-04-25,2020
1913,"West-VBZ",2020-04-26,2020
4122,"West-VBZ",2020-04-27,2020
4199,"West-VBZ",2020-04-28,2020
4367,"West-VBZ",2020-04-29,2020
4435,"West-VBZ",2020-04-30,2020
2209,"West-VBZ",2020-05-01,2020
2463,"West-VBZ",2020-05-02,2020
1949,"West-VBZ",2020-05-03,2020
4399,"West-VBZ",2020-05-04,2020
4376,"West-VBZ",2020-05-05,2020
4569,"West-VBZ",2020-05-06,2020
4744,"West-VBZ",2020-05-07,2020
3106,"West-VBZ",2020-05-09,2020
2453,"West-VBZ",2020-05-10,2020
5359,"West-VBZ",2020-05-11,2020
5433,"West-VBZ",2020-05-12,2020
5869,"West-VBZ",2020-05-13,2020
2027,"West-VBZ",2020-05-14,2020
2180,"West-VBZ",2020-05-15,2020
3912,"West-VBZ",2020-05-16,2020
2729,"West-VBZ",2020-05-17,2020
5564,"West-VBZ",2020-05-18,2020
5705,"West-VBZ",2020-05-19,2020
6141,"West-VBZ",2020-05-20,2020
3235,"West-VBZ",2020-05-21,2020
4986,"West-VBZ",2020-05-22,2020
3623,"West-VBZ",2020-05-23,2020
2879,"West-VBZ",2020-05-24,2020
5842,"West-VBZ",2020-05-25,2020
6254,"West-VBZ",2020-05-26,2020
6440,"West-VBZ",2020-05-27,2020
6588,"West-VBZ",2020-05-28,2020
6750,"West-VBZ",2020-05-29,2020
4482,"West-VBZ",2020-05-30,2020
3100,"West-VBZ",2020-05-31,2020
3315,"West-VBZ",2020-06-01,2020
6783,"West-VBZ",2020-06-02,2020
6946,"West-VBZ",2020-06-03,2020
7074,"West-VBZ",2020-06-04,2020
7301,"West-VBZ",2020-06-05,2020
5328,"West-VBZ",2020-06-06,2020
2906,"West-VBZ",2020-06-07,2020
7536,"West-VBZ",2020-06-08,2020
7656,"West-VBZ",2020-06-09,2020
8225,"West-VBZ",2020-06-10,2020
8255,"West-VBZ",2020-06-11,2020
8370,"West-VBZ",2020-06-12,2020
5519,"West-VBZ",2020-06-13,2020
3061,"West-VBZ",2020-06-14,2020
7400,"West-VBZ",2020-06-15,2020
8012,"West-VBZ",2020-06-16,2020
8409,"West-VBZ",2020-06-17,2020
8445,"West-VBZ",2020-06-18,2020
8261,"West-VBZ",2020-06-19,2020
5936,"West-VBZ",2020-06-20,2020
3604,"West-VBZ",2020-06-21,2020
7661,"West-VBZ",2020-06-22,2020
8159,"West-VBZ",2020-06-23,2020
8369,"West-VBZ",2020-06-24,2020
8621,"West-VBZ",2020-06-25,2020
8460,"West-VBZ",2020-06-26,2020
5921,"West-VBZ",2020-06-27,2020
3672,"West-VBZ",2020-06-28,2020
8322,"West-VBZ",2020-06-29,2020
8418,"West-VBZ",2020-06-30,2020
8693,"West-VBZ",2020-07-01,2020
8446,"West-VBZ",2020-07-02,2020
8447,"West-VBZ",2020-07-03,2020
5743,"West-VBZ",2020-07-04,2020
3852,"West-VBZ",2020-07-05,2020
7610,"West-VBZ",2020-07-06,2020
8172,"West-VBZ",2020-07-07,2020
8693,"West-VBZ",2020-07-08,2020
8705,"West-VBZ",2020-07-09,2020
8095,"West-VBZ",2020-07-10,2020
4958,"West-VBZ",2020-07-11,2020
3496,"West-VBZ",2020-07-12,2020
6927,"West-VBZ",2020-07-13,2020
7676,"West-VBZ",2020-07-14,2020
7470,"West-VBZ",2020-07-15,2020
7332,"West-VBZ",2020-07-16,2020
7162,"West-VBZ",2020-07-17,2020
4761,"West-VBZ",2020-07-18,2020
3604,"West-VBZ",2020-07-19,2020
6458,"West-VBZ",2020-07-20,2020
6788,"West-VBZ",2020-07-21,2020
6871,"West-VBZ",2020-07-22,2020
6826,"West-VBZ",2020-07-23,2020
6906,"West-VBZ",2020-07-24,2020
4781,"West-VBZ",2020-07-25,2020
3150,"West-VBZ",2020-07-26,2020
5857,"West-VBZ",2020-07-27,2020
6325,"West-VBZ",2020-07-28,2020
6358,"West-VBZ",2020-07-29,2020
6477,"West-VBZ",2020-07-30,2020
6029,"West-VBZ",2020-07-31,2020
3597,"West-VBZ",2020-08-01,2020
3219,"West-VBZ",2020-08-02,2020
6578,"West-VBZ",2020-08-03,2020
6984,"West-VBZ",2020-08-04,2020
6851,"West-VBZ",2020-08-05,2020
6786,"West-VBZ",2020-08-06,2020
6879,"West-VBZ",2020-08-07,2020
4863,"West-VBZ",2020-08-08,2020
3418,"West-VBZ",2020-08-09,2020
6832,"West-VBZ",2020-08-10,2020
7544,"West-VBZ",2020-08-11,2020
7437,"West-VBZ",2020-08-12,2020
7449,"West-VBZ",2020-08-13,2020
7616,"West-VBZ",2020-08-14,2020
5327,"West-VBZ",2020-08-15,2020
3616,"West-VBZ",2020-08-16,2020
8726,"West-VBZ",2020-08-17,2020
9148,"West-VBZ",2020-08-18,2020
9172,"West-VBZ",2020-08-19,2020
9212,"West-VBZ",2020-08-20,2020
8939,"West-VBZ",2020-08-21,2020
5272,"West-VBZ",2020-08-22,2020
3593,"West-VBZ",2020-08-23,2020
8775,"West-VBZ",2020-08-24,2020
9278,"West-VBZ",2020-08-25,2020
9403,"West-VBZ",2020-08-26,2020
9163,"West-VBZ",2020-08-27,2020
9500,"West-VBZ",2020-08-28,2020
5819,"West-VBZ",2020-08-29,2020
3414,"West-VBZ",2020-08-30,2020
9181,"West-VBZ",2020-08-31,2020
9323,"West-VBZ",2020-09-01,2020
9276,"West-VBZ",2020-09-02,2020
9504,"West-VBZ",2020-09-03,2020
9870,"West-VBZ",2020-09-04,2020
5792,"West-VBZ",2020-09-05,2020
3625,"West-VBZ",2020-09-06,2020
8842,"West-VBZ",2020-09-07,2020
9693,"West-VBZ",2020-09-08,2020
9724,"West-VBZ",2020-09-09,2020
9330,"West-VBZ",2020-09-10,2020
9547,"West-VBZ",2020-09-11,2020
5972,"West-VBZ",2020-09-12,2020
3843,"West-VBZ",2020-09-13,2020
7649,"West-VBZ",2020-09-14,2020
9693,"West-VBZ",2020-09-15,2020
9873,"West-VBZ",2020-09-16,2020
9926,"West-VBZ",2020-09-17,2020
9554,"West-VBZ",2020-09-18,2020
6073,"West-VBZ",2020-09-19,2020
4051,"West-VBZ",2020-09-20,2020
9215,"West-VBZ",2020-09-21,2020
9701,"West-VBZ",2020-09-22,2020
9944,"West-VBZ",2020-09-23,2020
10428,"West-VBZ",2020-09-24,2020
10219,"West-VBZ",2020-09-25,2020
6259,"West-VBZ",2020-09-26,2020
4067,"West-VBZ",2020-09-27,2020
9478,"West-VBZ",2020-09-28,2020
10338,"West-VBZ",2020-09-29,2020
10155,"West-VBZ",2020-09-30,2020
10337,"West-VBZ",2020-10-01,2020
10314,"West-VBZ",2020-10-02,2020
7163,"West-VBZ",2020-10-03,2020
4431,"West-VBZ",2020-10-04,2020
8936,"West-VBZ",2020-10-05,2020
9480,"West-VBZ",2020-10-06,2020
9663,"West-VBZ",2020-10-07,2020
9375,"West-VBZ",2020-10-08,2020
8976,"West-VBZ",2020-10-09,2020
5650,"West-VBZ",2020-10-10,2020
3866,"West-VBZ",2020-10-11,2020
8111,"West-VBZ",2020-10-12,2020
8440,"West-VBZ",2020-10-13,2020
8440,"West-VBZ",2020-10-14,2020
8400,"West-VBZ",2020-10-15,2020
8533,"West-VBZ",2020-10-16,2020
5578,"West-VBZ",2020-10-17,2020
3544,"West-VBZ",2020-10-18,2020
8426,"West-VBZ",2020-10-19,2020
9036,"West-VBZ",2020-10-20,2020
9155,"West-VBZ",2020-10-21,2020
9053,"West-VBZ",2020-10-22,2020
9036,"West-VBZ",2020-10-23,2020
5574,"West-VBZ",2020-10-24,2020
3512,"West-VBZ",2020-10-25,2020
8617,"West-VBZ",2020-10-26,2020
8709,"West-VBZ",2020-10-27,2020
8368,"West-VBZ",2020-10-28,2020
8286,"West-VBZ",2020-10-29,2020
7925,"West-VBZ",2020-10-30,2020
5070,"West-VBZ",2020-10-31,2020
2943,"West-VBZ",2020-11-01,2020
7543,"West-VBZ",2020-11-02,2020
8164,"West-VBZ",2020-11-03,2020
8299,"West-VBZ",2020-11-04,2020
7879,"West-VBZ",2020-11-05,2020
8285,"West-VBZ",2020-11-06,2020
4917,"West-VBZ",2020-11-07,2020
2558,"West-VBZ",2020-11-08,2020
7439,"West-VBZ",2020-11-09,2020
8013,"West-VBZ",2020-11-10,2020
8462,"West-VBZ",2020-11-11,2020
8004,"West-VBZ",2020-11-12,2020
8390,"West-VBZ",2020-11-13,2020
5489,"West-VBZ",2020-11-14,2020
3358,"West-VBZ",2020-11-15,2020
7773,"West-VBZ",2020-11-16,2020
8385,"West-VBZ",2020-11-17,2020
8283,"West-VBZ",2020-11-18,2020
8368,"West-VBZ",2020-11-19,2020
8705,"West-VBZ",2020-11-20,2020
6106,"West-VBZ",2020-11-21,2020
3337,"West-VBZ",2020-11-22,2020
7809,"West-VBZ",2020-11-23,2020
8423,"West-VBZ",2020-11-24,2020
8578,"West-VBZ",2020-11-25,2020
8823,"West-VBZ",2020-11-26,2020
8852,"West-VBZ",2020-11-27,2020
5658,"West-VBZ",2020-11-28,2020
3316,"West-VBZ",2020-11-29,2020
8163,"West-VBZ",2020-11-30,2020
8873,"West-VBZ",2020-12-01,2020
8960,"West-VBZ",2020-12-02,2020
8945,"West-VBZ",2020-12-03,2020
8964,"West-VBZ",2020-12-04,2020
5745,"West-VBZ",2020-12-05,2020
3647,"West-VBZ",2020-12-06,2020
8242,"West-VBZ",2020-12-07,2020
8701,"West-VBZ",2020-12-08,2020
8964,"West-VBZ",2020-12-09,2020
8880,"West-VBZ",2020-12-10,2020
8662,"West-VBZ",2020-12-11,2020
4944,"West-VBZ",2020-12-12,2020
2677,"West-VBZ",2020-12-13,2020
7566,"West-VBZ",2020-12-14,2020
7704,"West-VBZ",2020-12-15,2020
7784,"West-VBZ",2020-12-16,2020
7668,"West-VBZ",2020-12-17,2020
7590,"West-VBZ",2020-12-18,2020
4574,"West-VBZ",2020-12-19,2020
2574,"West-VBZ",2020-12-20,2020
5926,"West-VBZ",2020-12-21,2020
5567,"West-VBZ",2020-12-22,2020
5189,"West-VBZ",2020-12-23,2020
3950,"West-VBZ",2020-12-24,2020
2316,"West-VBZ",2020-12-25,2020
2662,"West-VBZ",2020-12-26,2020
2242,"West-VBZ",2020-12-27,2020
4032,"West-VBZ",2020-12-28,2020
4305,"West-VBZ",2020-12-29,2020
4395,"West-VBZ",2020-12-30,2020
3859,"West-VBZ",2020-12-31,2020
1830,"Ost-Süd",2020-01-01,2021
1814,"Ost-Süd",2020-01-02,2021
1978,"Ost-Süd",2020-01-03,2021
2580,"Ost-Süd",2020-01-04,2021
2627,"Ost-Süd",2020-01-05,2021
2452,"Ost-Süd",2020-01-06,2021
2710,"Ost-Süd",2020-01-07,2021
2739,"Ost-Süd",2020-01-08,2021
2303,"Ost-Süd",2020-01-09,2021
2216,"Ost-Süd",2020-01-10,2021
2742,"Ost-Süd",2020-01-11,2021
2666,"Ost-Süd",2020-01-12,2021
2684,"Ost-Süd",2020-01-13,2021
3095,"Ost-Süd",2020-01-14,2021
8560,"Ost-Süd",2020-01-15,2021
2751,"Ost-Süd",2020-01-16,2021
1830,"Ost-Süd",2020-01-17,2021
2442,"Ost-Süd",2020-01-18,2021
2719,"Ost-Süd",2020-01-19,2021
2869,"Ost-Süd",2020-01-20,2021
2935,"Ost-Süd",2020-01-21,2021
2880,"Ost-Süd",2020-01-22,2021
2418,"Ost-Süd",2020-01-23,2021
2840,"Ost-Süd",2020-01-24,2021
2409,"Ost-Süd",2020-01-25,2021
2735,"Ost-Süd",2020-01-26,2021
2411,"Ost-Süd",2020-01-27,2021
2347,"Ost-Süd",2020-01-28,2021
2360,"Ost-Süd",2020-01-29,2021
1720,"Ost-Süd",2020-01-30,2021
2362,"Ost-Süd",2020-01-31,2021
2237,"Ost-Süd",2020-02-01,2021
2888,"Ost-Süd",2020-02-02,2021
2504,"Ost-Süd",2020-02-03,2021
3098,"Ost-Süd",2020-02-04,2021
3368,"Ost-Süd",2020-02-05,2021
2717,"Ost-Süd",2020-02-06,2021
2003,"Ost-Süd",2020-02-07,2021
2783,"Ost-Süd",2020-02-08,2021
2678,"Ost-Süd",2020-02-09,2021
2380,"Ost-Süd",2020-02-10,2021
2491,"Ost-Süd",2020-02-11,2021
2357,"Ost-Süd",2020-02-12,2021
2172,"Ost-Süd",2020-02-13,2021
2246,"Ost-Süd",2020-02-14,2021
2316,"Ost-Süd",2020-02-15,2021
3080,"Ost-Süd",2020-02-16,2021
3292,"Ost-Süd",2020-02-17,2021
2910,"Ost-Süd",2020-02-18,2021
3228,"Ost-Süd",2020-02-19,2021
3489,"Ost-Süd",2020-02-20,2021
3143,"Ost-Süd",2020-02-21,2021
3043,"Ost-Süd",2020-02-22,2021
3260,"Ost-Süd",2020-02-23,2021
3361,"Ost-Süd",2020-02-24,2021
3544,"Ost-Süd",2020-02-25,2021
3338,"Ost-Süd",2020-02-26,2021
2687,"Ost-Süd",2020-02-27,2021
3078,"Ost-Süd",2020-02-28,2021
3195,"Ost-Süd",2020-03-01,2021
3491,"Ost-Süd",2020-03-02,2021
3326,"Ost-Süd",2020-03-03,2021
3127,"Ost-Süd",2020-03-04,2021
2861,"Ost-Süd",2020-03-05,2021
3271,"Ost-Süd",2020-03-06,2021
2508,"Ost-Süd",2020-03-07,2021
3156,"Ost-Süd",2020-03-08,2021
3107,"Ost-Süd",2020-03-09,2021
3477,"Ost-Süd",2020-03-10,2021
2779,"Ost-Süd",2020-03-11,2021
3535,"Ost-Süd",2020-03-12,2021
2620,"Ost-Süd",2020-03-13,2021
1701,"Ost-Süd",2020-03-14,2021
2203,"Ost-Süd",2020-03-15,2021
2870,"Ost-Süd",2020-03-16,2021
2686,"Ost-Süd",2020-03-17,2021
3106,"Ost-Süd",2020-03-18,2021
3162,"Ost-Süd",2020-03-19,2021
3020,"Ost-Süd",2020-03-20,2021
2168,"Ost-Süd",2020-03-21,2021
2790,"Ost-Süd",2020-03-22,2021
3457,"Ost-Süd",2020-03-23,2021
3928,"Ost-Süd",2020-03-24,2021
3729,"Ost-Süd",2020-03-25,2021
3849,"Ost-Süd",2020-03-26,2021
3641,"Ost-Süd",2020-03-27,2021
3631,"Ost-Süd",2020-03-28,2021
3667,"Ost-Süd",2020-03-29,2021
3913,"Ost-Süd",2020-03-30,2021
4089,"Ost-Süd",2020-03-31,2021
3998,"Ost-Süd",2020-04-01,2021
3375,"Ost-Süd",2020-04-02,2021
2403,"Ost-Süd",2020-04-03,2021
2729,"Ost-Süd",2020-04-04,2021
2286,"Ost-Süd",2020-04-05,2021
2657,"Ost-Süd",2020-04-06,2021
2697,"Ost-Süd",2020-04-07,2021
3478,"Ost-Süd",2020-04-08,2021
3846,"Ost-Süd",2020-04-09,2021
4027,"Ost-Süd",2020-04-10,2021
3270,"Ost-Süd",2020-04-11,2021
2264,"Ost-Süd",2020-04-12,2021
3049,"Ost-Süd",2020-04-13,2021
3305,"Ost-Süd",2020-04-14,2021
3258,"Ost-Süd",2020-04-15,2021
3687,"Ost-Süd",2020-04-16,2021
3322,"Ost-Süd",2020-04-17,2021
2639,"Ost-Süd",2020-04-18,2021
3518,"Ost-Süd",2020-04-19,2021
3775,"Ost-Süd",2020-04-20,2021
4300,"Ost-Süd",2020-04-21,2021
3877,"Ost-Süd",2020-04-22,2021
4660,"Ost-Süd",2020-04-23,2021
4830,"Ost-Süd",2020-04-24,2021
3800,"Ost-Süd",2020-04-25,2021
3543,"Ost-Süd",2020-04-26,2021
3887,"Ost-Süd",2020-04-27,2021
3035,"Ost-Süd",2020-04-28,2021
3002,"Ost-Süd",2020-04-29,2021
2693,"Ost-Süd",2020-04-30,2021
2077,"Ost-Süd",2020-05-01,2021
2054,"Ost-Süd",2020-05-02,2021
3641,"Ost-Süd",2020-05-03,2021
3114,"Ost-Süd",2020-05-04,2021
2915,"Ost-Süd",2020-05-05,2021
2399,"Ost-Süd",2020-05-06,2021
3435,"Ost-Süd",2020-05-07,2021
4571,"Ost-Süd",2020-05-08,2021
3900,"Ost-Süd",2020-05-09,2021
3378,"Ost-Süd",2020-05-10,2021
2624,"Ost-Süd",2020-05-11,2021
3414,"Ost-Süd",2020-05-12,2021
2775,"Ost-Süd",2020-05-13,2021
3526,"Ost-Süd",2020-05-14,2021
2558,"Ost-Süd",2020-05-15,2021
2086,"Ost-Süd",2020-05-16,2021
2835,"Ost-Süd",2020-05-17,2021
3218,"Ost-Süd",2020-05-18,2021
2903,"Ost-Süd",2020-05-19,2021
3704,"Ost-Süd",2020-05-20,2021
2410,"Ost-Süd",2020-05-21,2021
3803,"Ost-Süd",2020-05-22,2021
3228,"Ost-Süd",2020-05-23,2021
2353,"Ost-Süd",2020-05-24,2021
3573,"Ost-Süd",2020-05-25,2021
3450,"Ost-Süd",2020-05-26,2021
3508,"Ost-Süd",2020-05-27,2021
5189,"Ost-Süd",2020-05-28,2021
4879,"Ost-Süd",2020-05-29,2021
4184,"Ost-Süd",2020-05-30,2021
4142,"Ost-Süd",2020-05-31,2021
4397,"Ost-Süd",2020-06-01,2021
4188,"Ost-Süd",2020-06-02,2021
4438,"Ost-Süd",2020-06-03,2021
4648,"Ost-Süd",2020-06-04,2021
3083,"Ost-Süd",2020-06-05,2021
3114,"Ost-Süd",2020-06-06,2021
2754,"Ost-Süd",2020-06-07,2021
3633,"Ost-Süd",2020-06-08,2021
4124,"Ost-Süd",2020-06-09,2021
4614,"Ost-Süd",2020-06-10,2021
5095,"Ost-Süd",2020-06-11,2021
4447,"Ost-Süd",2020-06-12,2021
3661,"Ost-Süd",2020-06-13,2021
4209,"Ost-Süd",2020-06-14,2021
2267,"Ost-Süd",2020-06-15,2021
1240,"West-Süd",2020-01-01,2021
1095,"West-Süd",2020-01-02,2021
1180,"West-Süd",2020-01-03,2021
1650,"West-Süd",2020-01-04,2021
1825,"West-Süd",2020-01-05,2021
1511,"West-Süd",2020-01-06,2021
1739,"West-Süd",2020-01-07,2021
1818,"West-Süd",2020-01-08,2021
1393,"West-Süd",2020-01-09,2021
1457,"West-Süd",2020-01-10,2021
1920,"West-Süd",2020-01-11,2021
1802,"West-Süd",2020-01-12,2021
1813,"West-Süd",2020-01-13,2021
2388,"West-Süd",2020-01-14,2021
6592,"West-Süd",2020-01-15,2021
1580,"West-Süd",2020-01-16,2021
1100,"West-Süd",2020-01-17,2021
1620,"West-Süd",2020-01-18,2021
1809,"West-Süd",2020-01-19,2021
1951,"West-Süd",2020-01-20,2021
1901,"West-Süd",2020-01-21,2021
1864,"West-Süd",2020-01-22,2021
1510,"West-Süd",2020-01-23,2021
1740,"West-Süd",2020-01-24,2021
1567,"West-Süd",2020-01-25,2021
1700,"West-Süd",2020-01-26,2021
1668,"West-Süd",2020-01-27,2021
1522,"West-Süd",2020-01-28,2021
1471,"West-Süd",2020-01-29,2021
1164,"West-Süd",2020-01-30,2021
1508,"West-Süd",2020-01-31,2021
1479,"West-Süd",2020-02-01,2021
1954,"West-Süd",2020-02-02,2021
1712,"West-Süd",2020-02-03,2021
2096,"West-Süd",2020-02-04,2021
2251,"West-Süd",2020-02-05,2021
1754,"West-Süd",2020-02-06,2021
1337,"West-Süd",2020-02-07,2021
1805,"West-Süd",2020-02-08,2021
1725,"West-Süd",2020-02-09,2021
1434,"West-Süd",2020-02-10,2021
1603,"West-Süd",2020-02-11,2021
1584,"West-Süd",2020-02-12,2021
1328,"West-Süd",2020-02-13,2021
1476,"West-Süd",2020-02-14,2021
1532,"West-Süd",2020-02-15,2021
1927,"West-Süd",2020-02-16,2021
2091,"West-Süd",2020-02-17,2021
2000,"West-Süd",2020-02-18,2021
1980,"West-Süd",2020-02-19,2021
2014,"West-Süd",2020-02-20,2021
2067,"West-Süd",2020-02-21,2021
1963,"West-Süd",2020-02-22,2021
2133,"West-Süd",2020-02-23,2021
2223,"West-Süd",2020-02-24,2021
2271,"West-Süd",2020-02-25,2021
2142,"West-Süd",2020-02-26,2021
1602,"West-Süd",2020-02-27,2021
1916,"West-Süd",2020-02-28,2021
2211,"West-Süd",2020-03-01,2021
2348,"West-Süd",2020-03-02,2021
2277,"West-Süd",2020-03-03,2021
2224,"West-Süd",2020-03-04,2021
2003,"West-Süd",2020-03-05,2021
1921,"West-Süd",2020-03-06,2021
1564,"West-Süd",2020-03-07,2021
2202,"West-Süd",2020-03-08,2021
2292,"West-Süd",2020-03-09,2021
2591,"West-Süd",2020-03-10,2021
1989,"West-Süd",2020-03-11,2021
2322,"West-Süd",2020-03-12,2021
1610,"West-Süd",2020-03-13,2021
1136,"West-Süd",2020-03-14,2021
1472,"West-Süd",2020-03-15,2021
1998,"West-Süd",2020-03-16,2021
1838,"West-Süd",2020-03-17,2021
2143,"West-Süd",2020-03-18,2021
2185,"West-Süd",2020-03-19,2021
1727,"West-Süd",2020-03-20,2021
1420,"West-Süd",2020-03-21,2021
2039,"West-Süd",2020-03-22,2021
2461,"West-Süd",2020-03-23,2021
2780,"West-Süd",2020-03-24,2021
2619,"West-Süd",2020-03-25,2021
2770,"West-Süd",2020-03-26,2021
2219,"West-Süd",2020-03-27,2021
2267,"West-Süd",2020-03-28,2021
2585,"West-Süd",2020-03-29,2021
2772,"West-Süd",2020-03-30,2021
2908,"West-Süd",2020-03-31,2021
2661,"West-Süd",2020-04-01,2021
2023,"West-Süd",2020-04-02,2021
1472,"West-Süd",2020-04-03,2021
1790,"West-Süd",2020-04-04,2021
1511,"West-Süd",2020-04-05,2021
1951,"West-Süd",2020-04-06,2021
1909,"West-Süd",2020-04-07,2021
2635,"West-Süd",2020-04-08,2021
2571,"West-Süd",2020-04-09,2021
2129,"West-Süd",2020-04-10,2021
2012,"West-Süd",2020-04-11,2021
1675,"West-Süd",2020-04-12,2021
2219,"West-Süd",2020-04-13,2021
2520,"West-Süd",2020-04-14,2021
2404,"West-Süd",2020-04-15,2021
2728,"West-Süd",2020-04-16,2021
1921,"West-Süd",2020-04-17,2021
1642,"West-Süd",2020-04-18,2021
2321,"West-Süd",2020-04-19,2021
2783,"West-Süd",2020-04-20,2021
2953,"West-Süd",2020-04-21,2021
2896,"West-Süd",2020-04-22,2021
3063,"West-Süd",2020-04-23,2021
2385,"West-Süd",2020-04-24,2021
2243,"West-Süd",2020-04-25,2021
2501,"West-Süd",2020-04-26,2021
2749,"West-Süd",2020-04-27,2021
2134,"West-Süd",2020-04-28,2021
2047,"West-Süd",2020-04-29,2021
1868,"West-Süd",2020-04-30,2021
1301,"West-Süd",2020-05-01,2021
1379,"West-Süd",2020-05-02,2021
2566,"West-Süd",2020-05-03,2021
2317,"West-Süd",2020-05-04,2021
2157,"West-Süd",2020-05-05,2021
1757,"West-Süd",2020-05-06,2021
2331,"West-Süd",2020-05-07,2021
2664,"West-Süd",2020-05-08,2021
2347,"West-Süd",2020-05-09,2021
2587,"West-Süd",2020-05-10,2021
1911,"West-Süd",2020-05-11,2021
2563,"West-Süd",2020-05-12,2021
1574,"West-Süd",2020-05-13,2021
2141,"West-Süd",2020-05-14,2021
1667,"West-Süd",2020-05-15,2021
1296,"West-Süd",2020-05-16,2021
2233,"West-Süd",2020-05-17,2021
2502,"West-Süd",2020-05-18,2021
2326,"West-Süd",2020-05-19,2021
2953,"West-Süd",2020-05-20,2021
1888,"West-Süd",2020-05-21,2021
2267,"West-Süd",2020-05-22,2021
1955,"West-Süd",2020-05-23,2021
1570,"West-Süd",2020-05-24,2021
2679,"West-Süd",2020-05-25,2021
2506,"West-Süd",2020-05-26,2021
2292,"West-Süd",2020-05-27,2021
3330,"West-Süd",2020-05-28,2021
2597,"West-Süd",2020-05-29,2021
2490,"West-Süd",2020-05-30,2021
2955,"West-Süd",2020-05-31,2021
3141,"West-Süd",2020-06-01,2021
3055,"West-Süd",2020-06-02,2021
3141,"West-Süd",2020-06-03,2021
2944,"West-Süd",2020-06-04,2021
1964,"West-Süd",2020-06-05,2021
1996,"West-Süd",2020-06-06,2021
2087,"West-Süd",2020-06-07,2021
2587,"West-Süd",2020-06-08,2021
2817,"West-Süd",2020-06-09,2021
3047,"West-Süd",2020-06-10,2021
3167,"West-Süd",2020-06-11,2021
2500,"West-Süd",2020-06-12,2021
2192,"West-Süd",2020-06-13,2021
2790,"West-Süd",2020-06-14,2021
1573,"West-Süd",2020-06-15,2021
1653,"Ost-Nord",2020-01-01,2021
1693,"Ost-Nord",2020-01-02,2021
1702,"Ost-Nord",2020-01-03,2021
2308,"Ost-Nord",2020-01-04,2021
2455,"Ost-Nord",2020-01-05,2021
2379,"Ost-Nord",2020-01-06,2021
2642,"Ost-Nord",2020-01-07,2021
2764,"Ost-Nord",2020-01-08,2021
2471,"Ost-Nord",2020-01-09,2021
1931,"Ost-Nord",2020-01-10,2021
2481,"Ost-Nord",2020-01-11,2021
2243,"Ost-Nord",2020-01-12,2021
2521,"Ost-Nord",2020-01-13,2021
2372,"Ost-Nord",2020-01-14,2021
4859,"Ost-Nord",2020-01-15,2021
2247,"Ost-Nord",2020-01-16,2021
1373,"Ost-Nord",2020-01-17,2021
2043,"Ost-Nord",2020-01-18,2021
2216,"Ost-Nord",2020-01-19,2021
2462,"Ost-Nord",2020-01-20,2021
2556,"Ost-Nord",2020-01-21,2021
2544,"Ost-Nord",2020-01-22,2021
2291,"Ost-Nord",2020-01-23,2021
2522,"Ost-Nord",2020-01-24,2021
1872,"Ost-Nord",2020-01-25,2021
2560,"Ost-Nord",2020-01-26,2021
2025,"Ost-Nord",2020-01-27,2021
1920,"Ost-Nord",2020-01-28,2021
2132,"Ost-Nord",2020-01-29,2021
1647,"Ost-Nord",2020-01-30,2021
2048,"Ost-Nord",2020-01-31,2021
1897,"Ost-Nord",2020-02-01,2021
2515,"Ost-Nord",2020-02-02,2021
2157,"Ost-Nord",2020-02-03,2021
2913,"Ost-Nord",2020-02-04,2021
3297,"Ost-Nord",2020-02-05,2021
2626,"Ost-Nord",2020-02-06,2021
1705,"Ost-Nord",2020-02-07,2021
2380,"Ost-Nord",2020-02-08,2021
2315,"Ost-Nord",2020-02-09,2021
2036,"Ost-Nord",2020-02-10,2021
2108,"Ost-Nord",2020-02-11,2021
2005,"Ost-Nord",2020-02-12,2021
2018,"Ost-Nord",2020-02-13,2021
1937,"Ost-Nord",2020-02-14,2021
2003,"Ost-Nord",2020-02-15,2021
2700,"Ost-Nord",2020-02-16,2021
2981,"Ost-Nord",2020-02-17,2021
2698,"Ost-Nord",2020-02-18,2021
2944,"Ost-Nord",2020-02-19,2021
